Ministry,Subcategory,LineItem,Amount_thousands_ISK,Year,normalized_category
34. Gjöld umhverfis- og auðlindaráðuneytis 76,,"48. Áfallnir ógjaldfallnir vextir, skammtímaskuldir 98",98.0,2015,
34. Gjöld umhverfis- og auðlindaráðuneytis 76,,1. Ríkisteikningur og reikningsskilareglur ríkisaðila 29 49. Tekin stutt lán 98,98.0,2015,
34. Gjöld umhverfis- og auðlindaráðuneytis 76,,2. Tekjujöfnuður og lánsfjárþörf A-hluta ríkissjóðs 32 50. Aðrar skammtímaskuldir 99,99.0,2015,
34. Gjöld umhverfis- og auðlindaráðuneytis 76,,3. Tekjur A-hluta ríkissjóðs 33,33.0,2015,
34. Gjöld umhverfis- og auðlindaráðuneytis 76,,"4. Skattar á tekjur og hagnað, einstaklingar 36",36.0,2015,
34. Gjöld umhverfis- og auðlindaráðuneytis 76,,"5. Skattar á tekjur og hagnað, lögaðilar 37 Séryfirlit A-hluta ríkissjóðs 101",101.0,2015,
34. Gjöld umhverfis- og auðlindaráðuneytis 76,,6. Skattur á fjármagnstekjur 38,38.0,2015,
34. Gjöld umhverfis- og auðlindaráðuneytis 76,,7. Skattar á launagreiðslur og vinnuafl 39 1. Tekjur ríkissjóðs — sundurliðun 103,103.0,2015,
34. Gjöld umhverfis- og auðlindaráðuneytis 76,,8. Eignarskattar 39 2. Gjöld ráðuneyta og stofnana 108,108.0,2015,
34. Gjöld umhverfis- og auðlindaráðuneytis 76,,9. Virðisaukaskattur 41 3. Útkoma ráðuneyta og stofnana gagnvart fjárheimildum 118,118.0,2015,
34. Gjöld umhverfis- og auðlindaráðuneytis 76,,10. Vörugjöld 42 4. Tekjur ráðuneyta og stofnana 129,129.0,2015,
34. Gjöld umhverfis- og auðlindaráðuneytis 76,,11. Sértækir þjónustuskattar 43 5. Heildarfjárheimildir ársins hjá ráðuneytum og stofnunum 136,136.0,2015,
34. Gjöld umhverfis- og auðlindaráðuneytis 76,,12. Neyslu- og leyfisskattar 44 6. Millifærslur fjárheimilda innan A-hluta 145,145.0,2015,
34. Gjöld umhverfis- og auðlindaráðuneytis 76,,13. Skattar á alþjóðaverslun og viðskipti 45 7. Skattastyrkir eftir skatttegundum 158,158.0,2015,
34. Gjöld umhverfis- og auðlindaráðuneytis 76,,14. Aðrir skattar 46 8. Skattastyrkir eftir málaflokkum 159,159.0,2015,
34. Gjöld umhverfis- og auðlindaráðuneytis 76,,15. Tryggingagjöld 47 9. Markaðar tekjur rétthafa 160,160.0,2015,
34. Gjöld umhverfis- og auðlindaráðuneytis 76,,16. Fjárframlög 48 10. Sala efnislegra eigna 163,163.0,2015,
34. Gjöld umhverfis- og auðlindaráðuneytis 76,,17. Vaxtatekjur 48 11. Veitt og tekin lán A-hluta 164,164.0,2015,
34. Gjöld umhverfis- og auðlindaráðuneytis 76,,"18. Arögreiðslur 49 12. Ríkisbréf, verðtryggð 166",166.0,2015,
34. Gjöld umhverfis- og auðlindaráðuneytis 76,,"19. Ýmsar eignatekjur 50 13. Ríkisbréf, óverðtryggð 167",167.0,2015,
34. Gjöld umhverfis- og auðlindaráðuneytis 76,,20. Neyslu- og leyfisgjöld 51 14. Lánaendurgreiðslur út lánstímann 168,168.0,2015,
34. Gjöld umhverfis- og auðlindaráðuneytis 76,,21. Sektir og skaðabætur 52 15. Eignaskrá ríkisins 169,169.0,2015,
34. Gjöld umhverfis- og auðlindaráðuneytis 76,,22. Ýmsar tekjur 53 16. Skuldbindandi langtímasamningar 170,170.0,2015,
34. Gjöld umhverfis- og auðlindaráðuneytis 76,,23. Sala efnislegra eigna 54,54.0,2015,
34. Gjöld umhverfis- og auðlindaráðuneytis 76,,24. Tekjur af peningalegum eignum 54 Lykiltölur úr ársreikningum ríkisaðila utan A-hluta 181,181.0,2015,
34. Gjöld umhverfis- og auðlindaráðuneytis 76,,25. Gjöld A-hluta ríkissjóðs 55,55.0,2015,
34. Gjöld umhverfis- og auðlindaráðuneytis 76,,26. Gjöld æðstu stjórnar ríkisins 63 Ríkisaðilar utan A-hluta ríkissjóðs 182,182.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,,=== PAGE 6 ===,6.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,,=== PAGE 7 ===,7.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,INNGANGSORÐ FJÁRMÁLA- OG EFNAHAGSRÁÐHERRA,Ríkisreikningur fyrir árið 2015 liggur nú fyrir og eru helstu niðurstöður hans að tekjujöfnuður ársins var jákvæður um 20 ma.kr. sem er í samræmi,20.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,INNGANGSORÐ FJÁRMÁLA- OG EFNAHAGSRÁÐHERRA,"við áætlanir. Til samanburðar var tekjujöfnuður ársins 2014 jákvæður um 46,4 ma.kr. Tekjurnar árið 2015 voru nokkuð umfram það sem gert",46.4,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,INNGANGSORÐ FJÁRMÁLA- OG EFNAHAGSRÁÐHERRA,"ríkissjóðs og öðrum þáttum. Frumjöfnuður ríkissjóðs var jákvæður um 3,8% af landsframleiðslu á árinu á móti 5,3% árið áður. Á árinu 2015 var",5.3,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,INNGANGSORÐ FJÁRMÁLA- OG EFNAHAGSRÁÐHERRA,"ríkissjóður með hreinan lánsfjárafgang sem nam um 1,9% af landsframleiðslu „ samanborið við 3,9% lánsfjárafgang árið áður. Þetta er svipuð",3.9,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,INNGANGSORÐ FJÁRMÁLA- OG EFNAHAGSRÁÐHERRA,"niðurstaða og gert hafði verið ráð fyrir. Í fjárlögum var hreinn lánsfjárafgangur áætlaður 1,1% af vergri landsframleiðslu en 1,9% með breytingu í",1.9,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,jana Bradidur,=== PAGE 8 ===,8.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,jana Bradidur,=== PAGE 9 ===,9.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,UPPGJÖR OG AFKOMA RÍKISSJÓÐS 2015,"Ríkisreikningur er settur fram í samræmi við lög nr. 88/1997 um Er það fimmta árið í röð því landsframleiðslan jókst um 2,0% árið",2.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,UPPGJÖR OG AFKOMA RÍKISSJÓÐS 2015,"fjárreiður ríkisins. Í ríkisreikningi hverju sinni skal birta upplýsingar úr 2014, 4,4% árið 2013, 1,2% árið 2012 og 2,0% árið 2011.",2.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,UPPGJÖR OG AFKOMA RÍKISSJÓÐS 2015,"og innan marka laga um fjárreiður ríkisins. Ný lög um opinber fjármál þjónustu- og vöruviðskipta 7,0% af landsframleiðslu samanborið",7.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,UPPGJÖR OG AFKOMA RÍKISSJÓÐS 2015,"tóku gildi í ársbyrjun 2016 en í bráðabirgðaákvæði | í lögunum er við 6,2% afgang árið á undan. Þessa stöðu má að mestu leyti rekja",6.2,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,UPPGJÖR OG AFKOMA RÍKISSJÓÐS 2015,"einkaneysla hafi aukist um 4,8%, samneysla um 1,1% og fjárfesting",1.1,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,UPPGJÖR OG AFKOMA RÍKISSJÓÐS 2015,"í heild um 18,6%. Fjárfesting hins opinbera jókst um 1,1%,",1.1,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,UPPGJÖR OG AFKOMA RÍKISSJÓÐS 2015,"Reikningurinn fyrir árið 2015 er settur fram í tveimur hlutum. fjárfesting í íbúðarhúsnæði lækkaði um 3,1% og hjá atvinnuvegum",3.1,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,UPPGJÖR OG AFKOMA RÍKISSJÓÐS 2015,"jókst fjárfesting um 29,5%. Heildarútflutningur jókst um 3,1% en á",3.1,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,UPPGJÖR OG AFKOMA RÍKISSJÓÐS 2015,"móti jókst innflutningur um 9,9%.",9.9,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,UPPGJÖR OG AFKOMA RÍKISSJÓÐS 2015,"innan A-hluta. Jafnframt eru í ríkisreikningi sýndar lykiltölur 20,0 milljörðum króna á árinu eða um 2,9% af tekjum ársins. Árið",2.9,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,UPPGJÖR OG AFKOMA RÍKISSJÓÐS 2015,"úr ársreikningum annarra ríkisaðila, þ.e. ríkisfyrirtækja í 2014 nam afgangurinn 46,4 milljörðum króna eða um 6,7% af",6.7,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,UPPGJÖR OG AFKOMA RÍKISSJÓÐS 2015,2015. Yfirlit 1 sýnir fjármál ríkissjóðs árin 2015 og 2014 ásamt,1.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,UPPGJÖR OG AFKOMA RÍKISSJÓÐS 2015,"2016 er hagvöxtur hér á landi áætlaður um 4,0% fyrir árið 2015.",4.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,UPPGJÖR OG AFKOMA RÍKISSJÓÐS 2015,=== PAGE 10 ===,10.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,UPPGJÖR OG AFKOMA RÍKISSJÓÐS 2015,10,10.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,UPPGJÖR OG AFKOMA RÍKISSJÓÐS 2015,Yfirlit 1. Fjármál ríkissjóðs 2015 og 2014,1.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Fjárlög/,Tekjur samtals 686.565 685.460 1105 02 653.693 688.894,688894.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Fjárlög/,"Gjöld samtals 666.528 664.497 2.031 0,3 650.114 642.490",642490.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Fjárlög/,Tekjur umfram gjöld 20.038 20.964 -926 . 3.579 46.404,46404.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Fjárlög/,Frumjöfnuður 83.292 82.118 1.174 . 67.856 106.360,106360.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Fjárlög/,"Lánsfjárafgangur/lánsfjárþörf, nettó (#/-) 41.267 42.492 -1.225 . 24.367 78.746",78746.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Fjárlög/,"Tekin lán, nettó -154.625 -146.700 -7.925 . -40.200 11.170",11170.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Fjárlög/,Innlend lán -47.860 5.020,5020.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Fjárlög/,Erlend lán -106.765 6.150,6150.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Fjárlög/,Breyting á handbæru fé -113.358 -104.208 -9.150 . -15.833 89.916,89916.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,"Hlutfall af vergri landframleiðslu, %","Tekjur samtals 31,1 311 . . 29,6 34,4",34.4,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,"Hlutfall af vergri landframleiðslu, %","Gjöld samtals 30,2 30,1 . . 29,5 32,1",32.1,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,"Hlutfall af vergri landframleiðslu, %","Tekjur umfram gjöld 0,9 1,0 . . 0,2 23",23.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,"Hlutfall af vergri landframleiðslu, %","Frumjöfnuður 3,8 37 . . 31 5,3",5.3,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,"Hlutfall af vergri landframleiðslu, %","Lánsfjárafgangur/lánsfjárþörf, nettó (a/-) 1,9 1,9 . - 1 3,9",3.9,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,"Hlutfall af vergri landframleiðslu, %","Yfirlitið sýnir að ríkissjóður var með 20,0 milljarða króna tekju-",20.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,"Hlutfall af vergri landframleiðslu, %","afgang árið 2015 samanborið við 46,4 milljarða króna afgang árið",46.4,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,"Hlutfall af vergri landframleiðslu, %","tekjuafgangi upp á 21,0 milljarða króna.",21.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,"Hlutfall af vergri landframleiðslu, %","desember árið 2014, var gert ráð fyrir 3,5 milljarða króna afgangi. Við",3.5,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,"Hlutfall af vergri landframleiðslu, %","31,8 milljarða króna og gjöldin um 14,4 milljarða króna sem skilaði",14.4,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,"Hlutfall af vergri landframleiðslu, %","afgangi upp á 21,0 milljarða króna eða um 0,9% af landsframleiðslu.",0.9,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,"Hlutfall af vergri landframleiðslu, %","Eins og áður segir sýnir niðurstaða ársins 20,0 milljarða króna",20.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,"Hlutfall af vergri landframleiðslu, %","fjáraukalaga í desember sl. Tekjur ríkissjóðs reyndust 1,1 milljarði",1.1,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,"Hlutfall af vergri landframleiðslu, %","króna hærri en áætlað var á þeim tíma og námu 686,6 milljörðum",686.6,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,"Hlutfall af vergri landframleiðslu, %","ársins eða um 31,8 milljörðum króna. Heildartekjur ársins jukust því",31.8,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,"Hlutfall af vergri landframleiðslu, %","um 5,0% frá áætlunum í fjárlögum en 0,2% frá uppfærðri áætlun",0.2,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,"Hlutfall af vergri landframleiðslu, %","í fjáraukalögum. Heildargjöld voru 2,0 milljörðum króna hærri",2.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,"Hlutfall af vergri landframleiðslu, %","en áætlun fjárlaga og fjáraukalaga gerði ráð fyrir og námu 666,5",666.5,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,"Hlutfall af vergri landframleiðslu, %","hækkaðar um 14,4 milljarða króna frá fjárlögum ársins og eru því",14.4,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,"Hlutfall af vergri landframleiðslu, %","heildargjöldin nú 16,4 milljörðum króna hærri en heimildir fjárlaga",16.4,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,gerðu ráð fyrir.,"og fjármagnstekjum, var jákvæður um 83,3 milljarða króna á árinu",83.3,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,gerðu ráð fyrir.,"2015 en árið á undan var hann jákvæður um 106,4 milljarða króna.",106.4,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,gerðu ráð fyrir.,"3,8% árið 2015 samanborið við 5,3% árið 2014. Við afgreiðslu",5.3,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,gerðu ráð fyrir.,"82,1 milljarða króna, um 3,7% af landsframleiðslu.",3.7,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,gerðu ráð fyrir.,"Árið 2015 var ríkissjóður með lánsfjárafgang sem nam 1,9% af",1.9,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,gerðu ráð fyrir.,"landsframleiðslu samanborið við 3,9% lánsfjárafgang árið á undan.",3.9,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,gerðu ráð fyrir.,"1,1% en áætlunin hækkaði í 1,9% lánsfjárafgang við samþykkt",1.9,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Tekjur A-hluta ríkisjóðs,"Tekjur ríkissjóðs á árinu 2015 námu 686,6 milljörðum króna og",686.6,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Tekjur A-hluta ríkisjóðs,"jafngildir það 31,1% af landsframleiðslu ársins. Árið 2014 námu",31.1,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Tekjur A-hluta ríkisjóðs,"tekjurnar 688,9 milljörðum króna eða 34,4% af landsframleiðslu.",34.4,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Tekjur A-hluta ríkisjóðs,"Lækkun tekna nam 2,3 milljörðum króna á milli ára eða um 0,3%.",0.3,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Tekjur A-hluta ríkisjóðs,"Meðalvísitala neysluverðs hækkaði um 1,6% á milli áranna 2014 og",1.6,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Tekjur A-hluta ríkisjóðs,"2015, þannig að tekjurnar lækkuðu um 1,9% að raungildi á milli ára.",1.9,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Tekjur A-hluta ríkisjóðs,"áætlaðar 685,5 milljarðar króna. Útkoma ársins reyndist því 1,1",1.1,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Tekjur A-hluta ríkisjóðs,"milljörðum króna hærri en sú áætlun gerði ráð fyrir eða um 0,2%.",0.2,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Tekjur A-hluta ríkisjóðs,"hækkun frá fjárlögum ársins eða um 31,8 milljarða króna. Helstu",31.8,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Tekjur A-hluta ríkisjóðs,"breytingar fólust í hækkun á áætluðum tekjuskatti lögaðila 6,9",6.9,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Tekjur A-hluta ríkisjóðs,"milljörðum króna, áætluðum skatti á fjármagnstekjur 6,8 milljarða",6.8,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Tekjur A-hluta ríkisjóðs,"króna og áætluðum arðgreiðslum 14,9 milljörðum króna. Þá var",14.9,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Tekjur A-hluta ríkisjóðs,=== PAGE 11 ===,11.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Tekjur A-hluta ríkisjóðs,"áætlað að tekjur af virðisaukaskatti myndu aukast um 3,6 milljarða um 2,6 milljarða króna. Þegar fjáraukalög voru samþykkt í desember",2.6,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Tekjur A-hluta ríkisjóðs,"króna, tekjur af vörugjöldum um 2,8 milljarða króna, tekjur af lágu þessar tekjubreytingar að stórum hluta fyrir.",2.8,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Tekjur A-hluta ríkisjóðs,"eignarsköttum um 1,5 milljarða króna og tekjuskattar einstaklinga",1.5,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Tekjur A-hluta ríkisjóðs,"um 1,3 milljarða króna. Á móti þessu var áætlað að vaxtatekjur",1.3,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Tekjur A-hluta ríkisjóðs,"ríkissjóðs myndu lækka um 2,1 milljarða króna og aðrar eignatekjur",2.1,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Tekjur A-hluta ríkisjóðs,Yfirlit 2 sýnir útkomu tekna ríkissjóðs samanborið við upphaflega,2.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Tekjur A-hluta ríkisjóðs,Yfirlit 2. Samanburður útkomu og áætlana um tekjur ríkissjóðs á árinu 2015,2.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Reikningur Fjárlög Fjáraukalög,Skatttekjur og tryggingagjöld 622.438 599.369 23.069 621.192 1.246,1246.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Reikningur Fjárlög Fjáraukalög,"Skattar á tekjur og hagnað, einstaklingar 132.713 126.700 $.013 128.000 4.713",4713.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Reikningur Fjárlög Fjáraukalög,"Skattar á tekjur og hagnað, lögaðilar 58.584 60.300 -1.716 67.200 -8.616",8616.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Reikningur Fjárlög Fjáraukalög,Skattur á fjármagnstekjur 38.798 29.360 9.438 36.200 2.598,2598.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Reikningur Fjárlög Fjáraukalög,Eignarskattar 8.786 6.999 1.787 8.459 327,327.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Reikningur Fjárlög Fjáraukalög,Virðisaukaskattur 182.527 174.900 7.627 178.500 4.027,4027.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Reikningur Fjárlög Fjáraukalög,Vörugjöld 56.909 54.039 2.870 56.798 112,112.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Reikningur Fjárlög Fjáraukalög,Sérstakur skattur á fjármálafyrirtæki 31.914 34.700 -2.786 33.700 -1.786,1786.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Reikningur Fjárlög Fjáraukalög,Aðrir skattar 32.500 33.088 -588 33.292 -792,792.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Reikningur Fjárlög Fjáraukalög,Tryggingagjöld 79.707 79.283 424 79.043 664,664.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Reikningur Fjárlög Fjáraukalög,Aðrar tekjur 61.728 52.127 9.601 62.330 -603,603.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Reikningur Fjárlög Fjáraukalög,Vaxtatekjur 16.094 18.205 -2.112 16.076 17,17.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Reikningur Fjárlög Fjáraukalög,Arðgreiðslur 31.067 16.077 14.991 31.013 54,54.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Reikningur Fjárlög Fjáraukalög,Annað 14.567 17.845 -3.278 15.241 -674,674.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Reikningur Fjárlög Fjáraukalög,Fjárframlög 1.940 1.398 543 1.438 503,503.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Reikningur Fjárlög Fjáraukalög,Sala efnislegra eigna 460 800 -340 500 -40,40.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Reikningur Fjárlög Fjáraukalög,Tekjur ríkissjóðs samtals 686.565 653.693 32.872 685.460 1.106,1106.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Reikningur Fjárlög Fjáraukalög,"Hækkun áætlunar tekna af tekjusköttum einstaklinga í um 0,3%. Mest hækkun er í tekjum af virðisaukaskatti 22,6",22.6,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Reikningur Fjárlög Fjáraukalög,"fjáraukalögum var rakin til aukinnar vinnuaflseftirspurnar og milljarðar króna, tekjuskatti einstaklinga 13,3 milljarðar króna,",13.3,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Reikningur Fjárlög Fjáraukalög,"hækkunar á launavísitölunni. Auknar tekjur af tekjuskatti lögaðila fjármagnstekjuskatti 8,2 milljarðar króna og tryggingagjöldum",8.2,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Reikningur Fjárlög Fjáraukalög,"voru byggðar á álagningu opinberra gjalda í októberlok og skýrast 6,3 milljarðar króna. Lækkun tekna á einstökum liðum er mest",6.3,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Reikningur Fjárlög Fjáraukalög,"með auknum umsvifum og bættum rekstri fyrirtækja. Sérstakur um 14,1 milljarðar króna á tekjuskatti lögaðila, arðgreiðslum um",14.1,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Reikningur Fjárlög Fjáraukalög,"fjársýsluskattur sem lagður var á slitabú fallinna fjármálafyrirtækja 13,1 milljarðar króna, eignarsköttum 8,7 milljarðar króna, öðrum",8.7,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Reikningur Fjárlög Fjáraukalög,"dróst saman frá fjárlögum. Hækkun arðgreiðslna skýrist einkum af sköttum 5,5 milljarðar króna og öðrum eignatekjum 4,6 milljarðar",4.6,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Reikningur Fjárlög Fjáraukalög,hækkun á arðgreiðslum frá fjármálafyrirtækjum í eigu ríkissjóðs. króna. Yfirlit 3 sýnir sýnir breytingu tekna ríkissjóðs á milli ára og,3.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Reikningur Fjárlög Fjáraukalög,"drógust þær saman um 2,3 milljarða króna frá fyrra ári eða",2.3,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Reikningur Fjárlög Fjáraukalög,=== PAGE 12 ===,12.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Reikningur Fjárlög Fjáraukalög,12,12.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,Reikningur Fjárlög Fjáraukalög,Yfirlit 3. Tekjur ríkissjóðs árin 2014 og 2015,3.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,2015 2014 % 2015 2014,"Skatttekjur og tryggingagjöld 622.438 601.814 18 90,7 87,4",87.4,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,2015 2014 % 2015 2014,"Skattar á tekjur og hagnað, einstaklingar 132.713 119.377 94 19,3 173",173.0,2015,
33. Gjöld fjármála- og efnahagsráðuneytis 73,2015 2014 % 2015 2014,"Skattar á tekjur og hagnað, lögaðilar 58.584 72.646 -20,6 85 10,5",10.5,2015,
